dataset,public_trajectory_id,original_trajectory_sha256,step_index,step_label,step_span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,19,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,20,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,21,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,22,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,23,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,24,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,25,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,26,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,27,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,28,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,29,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,30,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,31,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,32,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,33,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,34,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,35,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,36,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,37,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,38,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,39,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,40,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,41,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,42,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,43,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,44,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,45,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,46,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,47,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,48,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,49,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,50,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,51,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,52,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,53,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,54,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,55,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,56,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,57,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,58,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,59,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,60,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,61,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,62,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,63,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,64,stagnant,unproductive_cycle,False,False,True,False,False,0.6
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,65,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,66,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,67,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,68,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,69,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,70,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,71,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,72,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,73,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,74,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,75,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,76,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,77,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,78,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,79,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,80,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,81,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,82,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,83,stagnant,unproductive_cycle,False,False,True,False,False,0.73
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,84,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,85,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,86,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,87,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,88,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,89,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,90,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,91,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,92,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,93,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,94,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,95,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,96,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,97,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,98,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,99,stagnant,unproductive_cycle,False,True,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,100,productive,unproductive_cycle,False,True,True,False,False,0.7
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,101,productive,unproductive_cycle,False,True,True,False,False,0.8
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,102,productive,unproductive_cycle,False,True,True,False,False,0.75
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,103,productive,unproductive_cycle,False,True,True,False,False,0.8
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,104,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,105,stagnant,unproductive_cycle,False,False,True,False,False,0.75
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,106,stagnant,unproductive_cycle,False,False,True,False,False,0.75
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,107,stagnant,unproductive_cycle,False,False,True,False,False,0.83
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,108,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,109,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,110,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,111,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,112,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,113,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,114,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,115,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,116,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,117,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,118,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,119,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,120,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,121,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,122,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,123,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,124,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,125,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,126,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,127,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,128,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,129,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,130,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,131,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,132,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,133,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,134,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,135,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,136,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,137,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,138,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,139,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,140,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,141,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,142,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,143,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,144,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,145,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,146,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,147,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,148,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,149,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,150,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000001,2374de75b5eb951b8d8af6161dd3edba6058ff367f86ea1aaa2645e120253089,151,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,0,productive,none,False,False,False,False,False,0.9
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,1,productive,unproductive_cycle,False,True,True,False,False,0.93
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,2,stagnant,unproductive_cycle,False,True,True,False,False,0.95
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,3,stagnant,unproductive_cycle,False,True,True,False,False,0.9
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,4,productive,none,False,False,False,False,False,0.95
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,5,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,6,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,7,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,8,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,9,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,10,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,11,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,12,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,13,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,14,productive,productive_iteration,False,True,False,False,False,0.9
Final500,Final500_T000002,4789bee07da8162f0959129a476e1d3fa9bea3adba2214d9228465e815f5cb06,15,productive,productive_iteration,False,True,False,False,False,0.7
