dataset,public_trajectory_id,original_trajectory_sha256,step_index,step_label,step_span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence
Natural500,Natural500_T000005,ab97560f8d220941d7f425e2577890be1210b35acb70a0afd21d6331096b8ae8,13,productive,productive_iteration,False,True,False,False,False,0.5
Natural500,Natural500_T000005,ab97560f8d220941d7f425e2577890be1210b35acb70a0afd21d6331096b8ae8,14,productive,productive_iteration,False,True,False,False,False,0.5
Natural500,Natural500_T000005,ab97560f8d220941d7f425e2577890be1210b35acb70a0afd21d6331096b8ae8,15,stagnant,none,False,False,False,False,False,0.7
Natural500,Natural500_T000005,ab97560f8d220941d7f425e2577890be1210b35acb70a0afd21d6331096b8ae8,16,stagnant,none,False,False,False,False,False,0.7
Natural500,Natural500_T000005,ab97560f8d220941d7f425e2577890be1210b35acb70a0afd21d6331096b8ae8,17,stagnant,none,False,False,False,False,False,0.7
Natural500,Natural500_T000005,ab97560f8d220941d7f425e2577890be1210b35acb70a0afd21d6331096b8ae8,18,stagnant,none,False,False,False,False,False,0.7
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,0,productive,none,False,False,False,False,False,0.9
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,1,stagnant,none,False,False,False,False,False,0.6
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,2,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,3,productive,productive_iteration,False,True,False,False,False,0.6
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,4,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,5,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,6,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,7,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,8,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,9,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,10,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000006,64616f21ef2dbb6a43010505f9807bb2de8f1fbb6d8f46a4b51cafb44eb95d04,11,stagnant,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,0,productive,none,False,False,False,False,False,0.8
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,1,stagnant,none,False,False,False,False,False,0.9
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,2,productive,none,False,False,False,False,False,0.8
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,3,productive,none,False,False,False,False,False,0.6
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,4,productive,productive_iteration,False,True,False,False,False,0.8
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,5,productive,productive_iteration,False,True,False,False,False,0.95
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,6,productive,productive_iteration,False,True,False,False,False,0.95
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,7,productive,productive_iteration,False,True,False,False,False,0.95
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,8,productive,productive_iteration,False,True,False,False,False,0.8
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,9,productive,productive_iteration,False,True,False,False,False,0.95
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,10,productive,productive_iteration,False,True,False,False,False,0.95
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,11,productive,none,False,False,False,False,False,0.8
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,12,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000007,0400dae36d9679d36453ef887003e3129d9460d19aefa5a9dc5959404a882994,13,stagnant,none,False,False,False,False,False,0.5
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,0,productive,none,False,False,False,False,False,0.4
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,1,productive,none,False,False,False,False,False,0.4
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,2,productive,none,False,False,False,False,False,0.5
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,3,productive,productive_iteration,False,True,False,False,False,0.7
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,4,productive,productive_iteration,False,True,False,False,False,0.6
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,5,productive,productive_iteration,False,True,False,False,False,0.7
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,6,productive,productive_iteration,False,True,False,False,False,0.7
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,7,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,8,productive,productive_iteration,False,True,False,False,False,0.6
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,9,productive,productive_iteration,False,True,False,False,False,0.6
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,10,productive,none,False,False,False,False,False,0.8
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,11,productive,none,False,False,False,False,False,0.8
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,12,productive,none,False,False,False,False,False,0.6
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,13,productive,none,False,False,False,False,False,0.7
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,14,productive,productive_iteration,True,True,False,False,False,0.8
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,15,productive,productive_iteration,True,True,False,False,False,0.7
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,16,productive,productive_iteration,True,True,False,False,False,0.8
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,17,productive,productive_iteration,True,True,False,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,18,productive,productive_iteration,True,True,False,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,19,stagnant,productive_iteration,True,True,False,False,False,0.8
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,20,productive,productive_iteration,True,True,False,False,False,0.7
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,21,productive,productive_iteration,True,True,False,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,22,productive,productive_iteration,True,True,False,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,23,productive,none,False,False,False,False,False,0.8
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,24,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,25,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,26,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,27,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,28,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,29,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,30,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,31,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,32,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,33,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,34,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,35,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,36,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,37,stagnant,unproductive_cycle,False,False,True,False,False,0.7
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,38,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,39,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,40,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,41,stagnant,unproductive_cycle,False,False,True,False,False,0.7
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,42,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,43,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,44,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,45,stagnant,unproductive_cycle,False,False,True,False,False,0.7
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,0,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,1,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,2,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,3,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,4,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,5,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,6,stagnant,unproductive_cycle,False,False,True,False,False,0.6
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,7,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,8,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,9,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,10,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,11,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,12,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,13,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,14,stagnant,unproductive_cycle,False,False,True,False,False,1.0
Natural500,Natural500_T000010,8d66651ed7b3ab4f419a084152a6671e469c17282374c18d792bb9bcecca8ffc,0,productive,productive_iteration,True,True,False,False,False,1.0
Natural500,Natural500_T000010,8d66651ed7b3ab4f419a084152a6671e469c17282374c18d792bb9bcecca8ffc,1,productive,productive_iteration,True,True,False,False,False,0.9
Natural500,Natural500_T000010,8d66651ed7b3ab4f419a084152a6671e469c17282374c18d792bb9bcecca8ffc,2,productive,none,False,False,False,False,False,1.0
Natural500,Natural500_T000010,8d66651ed7b3ab4f419a084152a6671e469c17282374c18d792bb9bcecca8ffc,3,stagnant,none,False,False,False,False,False,0.9
Natural500,Natural500_T000010,8d66651ed7b3ab4f419a084152a6671e469c17282374c18d792bb9bcecca8ffc,4,stagnant,none,False,False,False,False,False,0.9
Natural500,Natural500_T000010,8d66651ed7b3ab4f419a084152a6671e469c17282374c18d792bb9bcecca8ffc,5,stagnant,none,False,False,False,False,False,0.9
Natural500,Natural500_T000011,0ce822459e0919e12883bb4a4bfdcd56c59e41726d94120dd6ad53d35fca34ac,0,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000011,0ce822459e0919e12883bb4a4bfdcd56c59e41726d94120dd6ad53d35fca34ac,1,productive,productive_iteration,False,True,False,False,False,0.9
Natural500,Natural500_T000011,0ce822459e0919e12883bb4a4bfdcd56c59e41726d94120dd6ad53d35fca34ac,2,stagnant,unproductive_cycle,False,False,True,False,False,0.7
Natural500,Natural500_T000011,0ce822459e0919e12883bb4a4bfdcd56c59e41726d94120dd6ad53d35fca34ac,3,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Natural500,Natural500_T000011,0ce822459e0919e12883bb4a4bfdcd56c59e41726d94120dd6ad53d35fca34ac,4,stagnant,unproductive_cycle,False,False,True,False,False,0.9
