dataset,public_trajectory_id,original_trajectory_sha256,public_span_id,start_step_index,end_step_index,span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence,step_count
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,S0002797,36,45,unproductive_cycle,False,False,True,False,False,,4.0
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,S0002798,3,9,productive_iteration,False,True,False,False,False,,7.0
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,S0002799,15,17,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,S0002800,24,35,unproductive_cycle,False,False,True,False,False,,12.0
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,S0002801,37,39,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000008,6df96cb6ddd2aad92e7afdd1ef1c681b88b6745e996bd063e922347fdc4023c8,S0002802,41,43,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000009,d957f88f866a604e238ef9db7a0c7b1f2c02f6068ad5ea2db342adcae9b7af15,S0002803,0,14,unproductive_cycle,False,False,True,False,False,,15.0
Natural500,Natural500_T000010,8d66651ed7b3ab4f419a084152a6671e469c17282374c18d792bb9bcecca8ffc,S0002804,0,1,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000011,0ce822459e0919e12883bb4a4bfdcd56c59e41726d94120dd6ad53d35fca34ac,S0002805,2,4,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000011,0ce822459e0919e12883bb4a4bfdcd56c59e41726d94120dd6ad53d35fca34ac,S0002806,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000011,0ce822459e0919e12883bb4a4bfdcd56c59e41726d94120dd6ad53d35fca34ac,S0002807,5,6,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000012,66bb99ae2a174277b13814806ce66e27114755977d26d6c49227f98e4a86a3c0,S0002808,1,8,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000013,ec5c094e6e5db82530d91aa3b8619bc7f66fd8b8a7474e50f28f16115ae1b31f,S0002809,0,5,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000014,4cb7b62e0126aca52fe8b209dc0ec5ba3243d5a6a228f27a87d6f87011de8123,S0002810,0,7,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000015,79a2a8a21dcbaf876c6dccbc63c6394288dd73f317970af86e99974c8eb113f7,S0002811,3,15,productive_iteration,True,True,False,False,False,,11.0
Natural500,Natural500_T000015,79a2a8a21dcbaf876c6dccbc63c6394288dd73f317970af86e99974c8eb113f7,S0002812,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000015,79a2a8a21dcbaf876c6dccbc63c6394288dd73f317970af86e99974c8eb113f7,S0002813,12,13,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000015,79a2a8a21dcbaf876c6dccbc63c6394288dd73f317970af86e99974c8eb113f7,S0002814,16,17,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000016,290e272dd4cd437ee0134b7ffe4d15d5a9a77fc403eca9313fa4628c2ed398d6,S0002815,1,6,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000016,290e272dd4cd437ee0134b7ffe4d15d5a9a77fc403eca9313fa4628c2ed398d6,S0002816,12,14,productive_iteration,True,True,False,False,False,,3.0
Natural500,Natural500_T000016,290e272dd4cd437ee0134b7ffe4d15d5a9a77fc403eca9313fa4628c2ed398d6,S0002817,9,11,productive_iteration,True,True,False,False,False,,3.0
Natural500,Natural500_T000017,03f22ddc68f0510dda335c705fa8ed9e9b70373757a3dd18ab789cd537be1645,S0002818,0,11,productive_iteration,False,True,False,False,False,,11.0
Natural500,Natural500_T000018,7ea5a82546b68fa8bf05b79f38752f82cac8885691e9891de5ce8af4a6a211f0,S0002819,5,24,productive_iteration,True,True,False,False,False,,4.0
Natural500,Natural500_T000018,7ea5a82546b68fa8bf05b79f38752f82cac8885691e9891de5ce8af4a6a211f0,S0002820,10,20,unproductive_cycle,False,False,True,False,False,,6.0
Natural500,Natural500_T000018,7ea5a82546b68fa8bf05b79f38752f82cac8885691e9891de5ce8af4a6a211f0,S0002821,0,4,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000018,7ea5a82546b68fa8bf05b79f38752f82cac8885691e9891de5ce8af4a6a211f0,S0002822,6,8,productive_iteration,True,True,False,False,False,,3.0
Natural500,Natural500_T000018,7ea5a82546b68fa8bf05b79f38752f82cac8885691e9891de5ce8af4a6a211f0,S0002823,15,17,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000018,7ea5a82546b68fa8bf05b79f38752f82cac8885691e9891de5ce8af4a6a211f0,S0002824,25,26,productive_iteration,False,True,False,False,False,,1.0
Natural500,Natural500_T000019,5a633ad1598dd4c94f07d8863c17a17794bb5ea5223c711eb1bac60eea4c0b31,S0002825,23,25,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000019,5a633ad1598dd4c94f07d8863c17a17794bb5ea5223c711eb1bac60eea4c0b31,S0002826,0,7,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000019,5a633ad1598dd4c94f07d8863c17a17794bb5ea5223c711eb1bac60eea4c0b31,S0002827,10,14,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000019,5a633ad1598dd4c94f07d8863c17a17794bb5ea5223c711eb1bac60eea4c0b31,S0002828,17,18,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000019,5a633ad1598dd4c94f07d8863c17a17794bb5ea5223c711eb1bac60eea4c0b31,S0002829,21,22,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000020,f722802af6f64bcaa307bdfd6ae670b6929041503a10d06c0cf2a4e935b0d547,S0002830,7,10,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000020,f722802af6f64bcaa307bdfd6ae670b6929041503a10d06c0cf2a4e935b0d547,S0002831,0,6,productive_iteration,False,True,False,False,False,,7.0
Natural500,Natural500_T000020,f722802af6f64bcaa307bdfd6ae670b6929041503a10d06c0cf2a4e935b0d547,S0002832,8,9,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000021,9ae6cfc30362794be4443c03a9eda58dd22fe1ff83a94329da6e29b897c1d52c,S0002833,0,6,productive_iteration,True,True,False,False,False,,6.0
Natural500,Natural500_T000022,0a4ab49382310d4e35814beb6e7374228a532ca5c102c96c40cd14b8dbd676f0,S0002834,0,3,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000022,0a4ab49382310d4e35814beb6e7374228a532ca5c102c96c40cd14b8dbd676f0,S0002835,6,16,unproductive_cycle,False,False,True,False,False,,9.0
Natural500,Natural500_T000022,0a4ab49382310d4e35814beb6e7374228a532ca5c102c96c40cd14b8dbd676f0,S0002836,1,2,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000022,0a4ab49382310d4e35814beb6e7374228a532ca5c102c96c40cd14b8dbd676f0,S0002837,4,5,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000022,0a4ab49382310d4e35814beb6e7374228a532ca5c102c96c40cd14b8dbd676f0,S0002838,13,14,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000023,0a87667b9e354b54a762a76287677eb45be3326b2f1a488873c4864faaed6a04,S0002839,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000023,0a87667b9e354b54a762a76287677eb45be3326b2f1a488873c4864faaed6a04,S0002840,3,6,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000024,1afdbba83e961fef7b418a0de42a784789f47e5d78d6ecd26be5d839ae0c68c8,S0002841,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000025,06d478bb8a58ac82a2a2c914f4be9c5b73d93f7abdbc9b3b8a8bbea01c7acc3a,S0002842,7,7,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000025,06d478bb8a58ac82a2a2c914f4be9c5b73d93f7abdbc9b3b8a8bbea01c7acc3a,S0002843,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000025,06d478bb8a58ac82a2a2c914f4be9c5b73d93f7abdbc9b3b8a8bbea01c7acc3a,S0002844,4,6,productive_iteration,True,True,False,False,False,,3.0
Natural500,Natural500_T000026,717eccbc496cce5c2fcb86409f19153395e151603ec019c215112c18aba973db,S0002845,0,8,productive_iteration,False,True,False,False,False,,9.0
Natural500,Natural500_T000027,949149d5367c4f2d86147ec9171f1908fed0bb003aa0399c55312a974aedb9d7,S0002846,0,5,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000027,949149d5367c4f2d86147ec9171f1908fed0bb003aa0399c55312a974aedb9d7,S0002847,9,13,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000027,949149d5367c4f2d86147ec9171f1908fed0bb003aa0399c55312a974aedb9d7,S0002848,6,8,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000028,6f58313a553730119335a3e5d804247ccf273cc6566348ce943ea72d25da989c,S0002849,5,6,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000028,6f58313a553730119335a3e5d804247ccf273cc6566348ce943ea72d25da989c,S0002850,0,4,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000028,6f58313a553730119335a3e5d804247ccf273cc6566348ce943ea72d25da989c,S0002851,8,11,productive_iteration,True,True,False,False,False,,4.0
Natural500,Natural500_T000029,943fbd3501b0b3e966940a52db76370cd84d7b39980b3b4e84565d96fb21e93a,S0002852,0,5,productive_iteration,True,True,False,False,False,,5.0
Natural500,Natural500_T000030,4751602520053ccf36350625edab76ac965eb287b8631af64de2190164d7ddaa,S0002853,0,3,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000030,4751602520053ccf36350625edab76ac965eb287b8631af64de2190164d7ddaa,S0002854,7,12,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000030,4751602520053ccf36350625edab76ac965eb287b8631af64de2190164d7ddaa,S0002855,4,6,unproductive_cycle,False,False,True,False,False,,3.0
Natural500,Natural500_T000031,ca815bb513c3ddb5baa1e567525cab561c5ed1524a07878d4ca7f6fb13257321,S0002856,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000032,9e465c43b099feeeccbbd196deb6df59c867bd64387028cbeaff7d7047c185ba,S0002857,0,10,productive_iteration,False,True,False,False,False,,11.0
Natural500,Natural500_T000033,795c867ba0125b702b2b5d8b4563931d2297729c2f7ec17d71acc0b7473b5f12,S0002858,2,2,productive_iteration,False,True,False,False,False,,1.0
Natural500,Natural500_T000033,795c867ba0125b702b2b5d8b4563931d2297729c2f7ec17d71acc0b7473b5f12,S0002859,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000033,795c867ba0125b702b2b5d8b4563931d2297729c2f7ec17d71acc0b7473b5f12,S0002860,3,7,productive_iteration,True,True,False,False,False,,5.0
Natural500,Natural500_T000034,63ad54e15f17c0670fe76a52891bcf5ed3bcc2c6cfd91201d72115146d647f68,S0002861,4,11,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000034,63ad54e15f17c0670fe76a52891bcf5ed3bcc2c6cfd91201d72115146d647f68,S0002862,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000034,63ad54e15f17c0670fe76a52891bcf5ed3bcc2c6cfd91201d72115146d647f68,S0002863,5,8,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000034,63ad54e15f17c0670fe76a52891bcf5ed3bcc2c6cfd91201d72115146d647f68,S0002864,13,14,productive_iteration,False,True,False,False,False,,1.0
Natural500,Natural500_T000035,9f25a4131680d90449c9c8f6a25ff0a1aa2c2076b066ac881d5690fea1c0189f,S0002865,7,7,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000035,9f25a4131680d90449c9c8f6a25ff0a1aa2c2076b066ac881d5690fea1c0189f,S0002866,8,9,unproductive_cycle,False,False,True,False,False,,2.0
Natural500,Natural500_T000035,9f25a4131680d90449c9c8f6a25ff0a1aa2c2076b066ac881d5690fea1c0189f,S0002867,4,6,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000035,9f25a4131680d90449c9c8f6a25ff0a1aa2c2076b066ac881d5690fea1c0189f,S0002868,10,12,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000036,465943517bec156055cfafe0143322aa7e8ea1fecbd27a8bf6f7e8e33b0d40ca,S0002869,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000036,465943517bec156055cfafe0143322aa7e8ea1fecbd27a8bf6f7e8e33b0d40ca,S0002870,4,6,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000037,b5e970654350c518f28f9ce831afdfeb4688ab4083d88698f24a29006540eedf,S0002871,0,4,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000037,b5e970654350c518f28f9ce831afdfeb4688ab4083d88698f24a29006540eedf,S0002872,6,9,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000038,e4e366e1fee168b7010cb12557c70c71841fe9b05cd56d8053b6e5cfc9a09404,S0002873,0,4,unproductive_cycle,False,False,True,False,False,,5.0
Natural500,Natural500_T000039,0852ec7e5e31eadc95d77f9a812a520b5551b4e2aa575dcb26a966f42c065014,S0002874,6,6,productive_iteration,False,True,False,False,False,,1.0
Natural500,Natural500_T000039,0852ec7e5e31eadc95d77f9a812a520b5551b4e2aa575dcb26a966f42c065014,S0002875,1,2,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000039,0852ec7e5e31eadc95d77f9a812a520b5551b4e2aa575dcb26a966f42c065014,S0002876,4,5,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000039,0852ec7e5e31eadc95d77f9a812a520b5551b4e2aa575dcb26a966f42c065014,S0002877,7,9,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000040,06907df4b7ea5eacc1eebd4ea5b2c1120e4320641edba235f1ed43215f95f41c,S0002878,12,12,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000040,06907df4b7ea5eacc1eebd4ea5b2c1120e4320641edba235f1ed43215f95f41c,S0002879,4,11,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000040,06907df4b7ea5eacc1eebd4ea5b2c1120e4320641edba235f1ed43215f95f41c,S0002880,13,14,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000041,208557a61b5a54745670f964c3b9bf3bd61f29ad558a422365ad215c03d93190,S0002881,4,4,productive_iteration,False,True,False,False,False,,1.0
Natural500,Natural500_T000041,208557a61b5a54745670f964c3b9bf3bd61f29ad558a422365ad215c03d93190,S0002882,0,3,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000041,208557a61b5a54745670f964c3b9bf3bd61f29ad558a422365ad215c03d93190,S0002883,5,11,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000042,1840d2e3cf60768be51e9f9522f32408fa7aa1b50fea459cf6ff59d4498c269f,S0002884,0,10,productive_iteration,True,True,False,False,False,,11.0
Natural500,Natural500_T000043,84e76cb34293bd3fb16a512a51930b92245219d0069bdd2ee3520fb088abe880,S0002885,0,2,productive_iteration,True,True,False,False,False,,3.0
Natural500,Natural500_T000043,84e76cb34293bd3fb16a512a51930b92245219d0069bdd2ee3520fb088abe880,S0002886,4,11,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000044,7097dbcd78f8a4b1db2286b8c7eda771bc2cb7726138ac77919f623c03d4b71d,S0002887,0,11,productive_iteration,False,True,False,False,False,,12.0
Natural500,Natural500_T000045,71904eed1aebc7b7dbff6983914581f7ca0a60f3a3fbf524717657c3dc9d1fa3,S0002888,3,35,productive_iteration,True,True,False,False,False,,10.0
Natural500,Natural500_T000045,71904eed1aebc7b7dbff6983914581f7ca0a60f3a3fbf524717657c3dc9d1fa3,S0002889,36,49,unproductive_cycle,False,False,True,False,False,,14.0
Natural500,Natural500_T000045,71904eed1aebc7b7dbff6983914581f7ca0a60f3a3fbf524717657c3dc9d1fa3,S0002890,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000045,71904eed1aebc7b7dbff6983914581f7ca0a60f3a3fbf524717657c3dc9d1fa3,S0002891,5,7,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000045,71904eed1aebc7b7dbff6983914581f7ca0a60f3a3fbf524717657c3dc9d1fa3,S0002892,12,13,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000045,71904eed1aebc7b7dbff6983914581f7ca0a60f3a3fbf524717657c3dc9d1fa3,S0002893,8,11,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000045,71904eed1aebc7b7dbff6983914581f7ca0a60f3a3fbf524717657c3dc9d1fa3,S0002894,28,33,unproductive_cycle,False,False,True,False,False,,1.0
Natural500,Natural500_T000046,6b346c694c77746df33aae44d111b3ce0966a619155fb1ba6a82f62662a81461,S0002895,0,7,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000047,248242c5afe163f201374e18741057e7f6e559d1cfef27d7f67e44af3098fdac,S0002896,0,3,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000048,e0a1b88f87e0893891fe408a663ba48d904ff77b8b8daf3b7d535152564db8fb,S0002897,0,3,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000048,e0a1b88f87e0893891fe408a663ba48d904ff77b8b8daf3b7d535152564db8fb,S0002898,6,7,productive_iteration,True,True,False,False,False,,2.0
Natural500,Natural500_T000049,9d87e40620c3106f4509ae3fa4041fa5211430d5fdd6ba9d1143333c315d7c26,S0002899,0,12,productive_iteration,False,True,False,False,False,,13.0
Natural500,Natural500_T000050,327b48cd3318eaeb6d293c3ceea373e388bdfb2c1d80a266c8e5e60fc04cb6a8,S0002900,3,11,productive_iteration,False,True,False,False,False,,8.0
Natural500,Natural500_T000051,c48bce85c0cb46717c15f754aa85f48b8d76607958a7a74fd619f853cb00f776,S0002901,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000051,c48bce85c0cb46717c15f754aa85f48b8d76607958a7a74fd619f853cb00f776,S0002902,3,8,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000051,c48bce85c0cb46717c15f754aa85f48b8d76607958a7a74fd619f853cb00f776,S0002903,10,11,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000052,81ffe41c1b5b026b3fd8e75c5d6c16adfab4524c96506dc769a773cbaae5eddf,S0002904,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000053,af2dfe21c1355b316b96160c65bef9f0120ef3f7f8fdaeab729c1eb131346246,S0002905,0,3,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000053,af2dfe21c1355b316b96160c65bef9f0120ef3f7f8fdaeab729c1eb131346246,S0002906,5,9,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000054,04b3e7a6c6cb0d4869f563970c46f682835e9052e20f64f89dbe2dbcde7a20c1,S0002907,0,7,productive_iteration,False,True,False,False,False,,7.0
Natural500,Natural500_T000055,2987e4afb63a0a03c76c8e45339e745f5a0bb46071ec16125ebbdbc33d2893df,S0002908,5,20,productive_iteration,True,True,False,False,False,,9.0
Natural500,Natural500_T000055,2987e4afb63a0a03c76c8e45339e745f5a0bb46071ec16125ebbdbc33d2893df,S0002909,0,4,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000055,2987e4afb63a0a03c76c8e45339e745f5a0bb46071ec16125ebbdbc33d2893df,S0002910,7,9,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000055,2987e4afb63a0a03c76c8e45339e745f5a0bb46071ec16125ebbdbc33d2893df,S0002911,12,13,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000056,1a907c864c4df0b5fa24ca2e302ef13b4b62c9f816ecb781a101c7c640791bee,S0002912,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000056,1a907c864c4df0b5fa24ca2e302ef13b4b62c9f816ecb781a101c7c640791bee,S0002913,3,4,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000057,f7bebdd201dac201b6e0daf4353b045a8371b26140af8b54c1358cf8b017e05a,S0002914,0,13,productive_iteration,False,True,False,False,False,,14.0
Natural500,Natural500_T000058,da6fcb556e532325cc65429b913413c2eb698b2fdba0179a5ae7d4c4aa14829d,S0002915,0,4,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000058,da6fcb556e532325cc65429b913413c2eb698b2fdba0179a5ae7d4c4aa14829d,S0002916,6,8,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000059,781a03d03cff5dc5eb67f73b1ddb14b3006997b3c50c17b0d4f1c4a546b22310,S0002917,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000059,781a03d03cff5dc5eb67f73b1ddb14b3006997b3c50c17b0d4f1c4a546b22310,S0002918,4,53,unproductive_cycle,False,False,True,False,False,,49.0
Natural500,Natural500_T000060,a5ff95b8369ec3281561845e4a12b113348037ad37af627dcb1b8825c91662e4,S0002919,18,18,productive_iteration,True,True,False,False,False,,1.0
Natural500,Natural500_T000060,a5ff95b8369ec3281561845e4a12b113348037ad37af627dcb1b8825c91662e4,S0002920,23,27,unproductive_cycle,False,False,True,False,False,,4.0
Natural500,Natural500_T000060,a5ff95b8369ec3281561845e4a12b113348037ad37af627dcb1b8825c91662e4,S0002921,0,17,productive_iteration,False,True,False,False,False,,18.0
Natural500,Natural500_T000060,a5ff95b8369ec3281561845e4a12b113348037ad37af627dcb1b8825c91662e4,S0002922,21,22,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000060,a5ff95b8369ec3281561845e4a12b113348037ad37af627dcb1b8825c91662e4,S0002923,29,33,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000061,7bc550a332d8e2faf13917eb54608a435d34863fa3e4514c19332994406510ec,S0002924,0,4,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000061,7bc550a332d8e2faf13917eb54608a435d34863fa3e4514c19332994406510ec,S0002925,6,9,productive_iteration,True,True,False,False,False,,4.0
Natural500,Natural500_T000062,4f7a3dd6eac7e76e2b10155ce611f17710fb4596e82492496e019510fe835b60,S0002926,0,4,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000062,4f7a3dd6eac7e76e2b10155ce611f17710fb4596e82492496e019510fe835b60,S0002927,6,11,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000062,4f7a3dd6eac7e76e2b10155ce611f17710fb4596e82492496e019510fe835b60,S0002928,13,14,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000063,5f01170db1b7b931646d8cd84312a5adf8e77e189651f2aee5c589c5064d78a2,S0002929,0,3,productive_iteration,False,True,False,False,False,,4.0
Natural500,Natural500_T000063,5f01170db1b7b931646d8cd84312a5adf8e77e189651f2aee5c589c5064d78a2,S0002930,7,12,productive_iteration,False,True,False,False,False,,6.0
Natural500,Natural500_T000064,54f1678f09331923aff74710c37aa361ed619bb86ef2df2b158376cb3b17751b,S0002931,0,9,productive_iteration,True,True,False,False,False,,10.0
Natural500,Natural500_T000065,fbc185deabce95b358347d0889e4bed3ead8f9c71567f53ffbb95f0c8a068d75,S0002932,0,13,productive_iteration,False,True,False,False,False,,14.0
Natural500,Natural500_T000065,fbc185deabce95b358347d0889e4bed3ead8f9c71567f53ffbb95f0c8a068d75,S0002933,15,16,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000066,d519e19209f101ec1faba40b31d1fd6d54eff96fbd0475d28cdd06b23791c223,S0002934,0,1,productive_iteration,False,True,False,False,False,,2.0
Natural500,Natural500_T000066,d519e19209f101ec1faba40b31d1fd6d54eff96fbd0475d28cdd06b23791c223,S0002935,3,8,productive_iteration,False,True,False,False,False,,5.0
Natural500,Natural500_T000067,cf890ee49deeed2e171aed6b301fe0133ccecc9772129a78a5bf6b5f2b6f7d8c,S0002936,0,2,productive_iteration,False,True,False,False,False,,3.0
Natural500,Natural500_T000067,cf890ee49deeed2e171aed6b301fe0133ccecc9772129a78a5bf6b5f2b6f7d8c,S0002937,4,7,productive_iteration,True,True,False,False,False,,4.0
