dataset,public_trajectory_id,original_trajectory_sha256,step_index,step_label,step_span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,76,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,77,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,78,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,79,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,80,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,81,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,82,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,83,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,84,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,85,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,86,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,87,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,88,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,89,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,90,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,91,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,92,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,93,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,94,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,95,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,96,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,97,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,98,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,99,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,100,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,101,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,102,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,103,productive,,False,False,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,104,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,105,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,106,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,107,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,108,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,109,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,110,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,111,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,112,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,113,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,114,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,115,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,116,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,117,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,118,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,119,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,120,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,121,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,122,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,123,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,124,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,125,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,126,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,127,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,128,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,129,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,130,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,131,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,132,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,133,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,134,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,135,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,136,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,137,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,138,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,139,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,140,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,141,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,142,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,143,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,144,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,145,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,146,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,147,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,148,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,149,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,150,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,151,productive,productive_iteration,False,True,False,False,False,high
OpenHandsExternal330,OpenHandsExternal330_T000101,20193727eb52074cbb3ec5428d3b1f6ca0b2ee01148cfcab90a334e007549fc1,152,productive,productive_iteration,False,True,False,False,False,high
